,forecast_date,region_code,warehouse,timeframe,mafe_exp1,mafe_exp2,mafe_exp3,mafe_exp4,mafe_exp5,mafe_exp6,mafe_exp7,mafe_exp8
15,2022-08-16,CMX,CEDA,8,34.3247800892572,33.555011323358,34.4531347848202,34.5765144342612,33.9731270180496,34.5391007153099,34.6560284763308,34.343052240167
16,2022-08-13,CMX,CEDA,6,24.9465298255378,23.6464667051215,23.1196458464604,23.8729543545461,23.8776512438285,24.0677286193169,24.0008729243294,22.9917272766771
17,2022-09-06,CMX,CEDA,26,36.2339694929378,35.5217978689238,36.5161437078124,36.7702799115871,36.6511976840931,36.8364390693841,36.8742602287461,36.4206884146922
18,2022-08-24,CMX,CEDA,15,36.5037675591562,37.1799315032594,37.6217994624941,36.7709732843007,36.7268178037941,37.1450642423177,36.9955790240585,37.3954262330218
19,2022-08-25,CMX,CEDA,16,41.4512404583026,40.5881562719389,41.8787998474966,39.9253284207325,40.9516575640519,40.6460292829327,39.9902345023561,41.8138937658729
20,2022-08-31,CMX,CEDA,21,34.1823339143431,33.963006760814,34.8113475179901,33.8297487129622,33.8147789034486,34.664904236924,34.0823068728563,34.5879666071916
21,2022-08-08,CMX,CEDA,1,30.6502882532153,31.2317255389689,33.2847712536287,31.0464100757641,31.4192191232442,30.7548873825794,31.1755381749007,33.1412955879213
22,2022-08-30,CMX,CEDA,20,31.0460949181071,30.8975191022771,31.7511164857065,31.0922969984204,30.7158721087727,30.9783998063438,31.1738546286517,31.6695588554752
23,2022-08-10,CMX,CEDA,3,33.4735864700072,33.2602029890334,34.393099781085,32.2685453429642,33.9357091115659,32.8420681751276,32.4684752922882,34.1865382511187
24,2022-08-29,CMX,CEDA,19,24.4119810652705,24.6918464307093,24.6114505156509,24.718631192483,24.9231344788283,24.4423768930518,24.8758683945328,24.5287577073247
25,2022-09-10,CMX,CEDA,30,44.1447563749559,43.005532412281,41.8310039598,42.3421541180047,43.7798889010374,43.2704502253112,42.522622569694,41.6626802082574
26,2022-09-08,CMX,CEDA,28,37.2088713577128,35.0789392917028,33.6978120693773,34.6817802757661,35.6891304955423,35.0817856142699,34.7523368400642,33.6361543522525
27,2022-08-19,CMX,CEDA,11,34.5808740709023,35.5370558840648,36.3999638699292,34.3091733757525,36.0218387496117,34.3296741792344,34.4759260279734,36.2332112177082
28,2022-08-22,CMX,CEDA,13,30.0943829398882,31.3041178721314,32.6330227029015,29.8492369576226,31.9216418613214,29.8288807989373,30.022200970752,32.4408404660911
29,2022-08-09,CMX,CEDA,2,38.548681518323,36.8924499116762,37.8527020712728,36.8131189742911,38.0038561694741,37.5837725857904,36.8939701816184,37.6947404317088
0,2022-09-07,CMX,CEDA,24,30.8434908055264,29.5742395239072,29.3401500936101,30.5985631178493,29.0448342916341,30.9709981840595,30.3889935853463,29.5874606008259
1,2022-08-12,CMX,CEDA,2,31.4819805124517,31.0220982286871,29.9476632133766,30.8188228841203,29.7585673075112,31.4812458594485,30.9574737644597,29.8090123330372
2,2022-09-09,CMX,CEDA,26,43.0237883934239,41.2013081034714,40.139888052673,40.492330357927,41.5992362877554,40.8610733289091,40.6720924074441,39.9458647728131
3,2022-08-17,CMX,CEDA,6,32.4532287417279,33.5195178219202,33.5209442296906,31.5974573026378,33.1296595926804,32.1487882277558,31.8083748156716,33.2970421560501
4,2022-09-12,CMX,CEDA,28,35.5427561971379,35.1159364660667,35.4141842525326,35.0591180094589,33.7090161716582,35.3471280111616,35.2285964860694,35.2547528489576
5,2022-08-20,CMX,CEDA,9,41.1527664432615,41.3034580077999,40.9453536442657,38.989830977535,42.0738813009994,39.4407164396247,39.1801470090226,40.7380837779679
6,2022-08-23,CMX,CEDA,11,32.8105835729478,33.4408873068655,33.7667773453397,33.0381741458257,33.4683755684001,32.8475467002786,33.1031989125114,33.6524321281555
7,2022-09-01,CMX,CEDA,19,34.8458849531379,34.0409263997468,34.1946725964632,31.560021461901,34.6349122965605,31.8879520150943,31.6215714842796,34.1319023982817
8,2022-08-22,CMX,CEDA,10,26.2912715559034,29.2428842010095,29.7731569372783,27.3304404061644,29.1982100484629,27.0828233670468,27.5034044192937,29.6209799148356
9,2022-08-18,CMX,CEDA,7,35.9639975256632,36.1181351155501,36.1009563605688,34.0331443879267,35.1013203507244,34.4029293593612,34.0832755259807,36.1177584689141
10,2022-09-06,CMX,CEDA,23,31.5588912145379,32.0936075134374,31.6816061221279,30.8063138519995,32.7137657540907,31.2473205028861,30.8756340634389,31.5718381620012
11,2022-09-03,CMX,CEDA,21,32.6005126416112,31.1991425503122,32.1976594851377,30.4052980073697,32.1689261587108,30.5860718546315,30.5820980872437,32.0465762548463
12,2022-08-11,CMX,CEDA,1,31.0833013797277,28.2385226996024,27.0992311746751,26.7761503008015,27.7959729005727,28.311583143556,26.7239410068121,27.0929299700034
13,2022-08-16,CMX,CEDA,5,30.6583838453788,30.6870064045363,30.5803829991082,30.6691117267706,31.2744449971344,30.4765948379745,30.7221210881503,30.5640970008417
14,2022-08-30,CMX,CEDA,17,30.7293808455946,31.0796866163849,31.408400286838,30.8918057898305,30.9666065891507,30.6609186605958,30.837434036343,31.5180729940161
15,2022-08-13,CMX,CEDA,3,27.4750709499222,26.3634310465275,26.4574978270204,27.498607759407,26.3215425254704,27.6435714144407,27.3805290796071,26.5874333745294
16,2022-08-29,CMX,CEDA,16,26.4010172954382,26.6269540562245,26.5956477529764,25.9112478748294,25.7953658733062,25.9307599175824,25.7622863149927,26.7782360396906
17,2022-08-31,CMX,CEDA,18,29.7768593111042,30.5167672612269,31.4007751877447,30.077915221672,30.2471462083543,30.4494072262619,30.3052175655766,31.1948975872317
18,2022-08-15,CMX,CEDA,4,23.9987346723186,25.8954001637343,26.5517425597122,24.3015789847908,25.2667500468238,24.0033712191926,24.447890961489,26.4362943348308
19,2022-09-02,CMX,CEDA,20,31.2197590605296,30.0902231149767,30.8612627038304,30.6409164196886,30.5433716155524,30.4456642323613,30.4944249971871,30.7018131943914
20,2022-08-24,CMX,CEDA,12,32.2753445187331,33.1317560303555,32.6121866131171,32.139140739756,32.0527284322204,31.7253675776831,31.9263563547223,32.8042092674273
21,2022-09-10,CMX,CEDA,27,42.8380973156955,41.1872783458503,40.9088157980732,40.0081139769944,41.8324297570967,40.80192964988,40.1747002400922,40.7439670234204
22,2022-08-26,CMX,CEDA,14,37.871016516851,34.6897872911211,35.0386475200637,34.8701084887481,36.0045678634452,34.9882788112298,35.0462678833296,34.8727273867022
23,2022-08-27,CMX,CEDA,15,31.4008081816344,31.1495547253156,31.748939029138,30.3725407479163,31.1000891243349,30.8559067516796,30.5407555819926,31.6047777652928
24,2022-09-08,CMX,CEDA,25,39.6908667643763,36.9585058529788,36.1538650189085,36.6950030720447,36.6174051432209,37.1041717686422,36.7538002089598,36.0561282405422
25,2022-09-05,CMX,CEDA,22,29.51595894114,31.2838031891976,30.9850932965114,29.7140078077584,30.3203890312275,30.0207944006265,29.5503553147153,31.1677296776569
26,2022-09-14,CMX,CEDA,30,37.4820041250253,37.6031111466988,38.4897716117018,36.3874844503096,39.388569286546,36.7801870637048,36.6221001041489,38.2616767593652
27,2022-08-19,CMX,CEDA,8,31.4564962327344,33.399205850285,34.5110962415134,31.8397023735738,32.9917279955939,32.0139410148134,31.9966460462523,34.3269340933584
28,2022-08-25,CMX,CEDA,13,37.3787054048232,36.3499101557247,37.4903143155118,35.5803423543229,36.5795865461177,35.4976913876917,35.6344307556759,37.3985472787374
29,2022-09-13,CMX,CEDA,29,33.7573412865908,34.1689018746433,34.0969227899673,32.9326711675641,33.532288077266,33.3104397376352,33.0090254084527,33.980676741151
0,2022-09-09,CMX,CEDA,16,40.751655074898,38.3817608122513,37.775006432637,39.5888570172275,39.0943862182966,40.4888675846076,39.498975992469,37.8761225854904
1,2022-09-15,CMX,CEDA,21,36.6642497783859,36.9149656851307,36.6538759022148,36.2078152946186,37.7002280063022,36.4005548355952,36.18483599023,36.6653655544091
2,2022-09-26,CMX,CEDA,30,31.456097704182,28.8132153024023,29.4957308019211,30.7661127352233,29.3416209174567,31.4761524034311,30.8972674068177,29.3577482305157
3,2022-09-13,CMX,CEDA,19,31.2648652727142,31.2078001616252,31.4841001575021,30.8240478963069,31.7747429464832,31.1850471504143,30.8022323989101,31.451376911407
4,2022-08-29,CMX,CEDA,6,26.1413728090201,25.7403088375698,25.8003932071365,26.2475949261782,24.96238560269,26.4808450918742,26.1317359351941,25.9245278403337
5,2022-09-10,CMX,CEDA,17,42.5614846763176,42.4050431473371,41.5361612833806,40.7079885875907,43.5915688627629,41.8931286380725,40.6663420218162,41.577807849155
6,2022-09-05,CMX,CEDA,12,25.131121642795,25.0619525164915,25.0003874797832,24.7546288079345,25.0526156431156,24.8753881442424,24.6273435355676,25.1599053832267
7,2022-09-21,CMX,CEDA,26,38.3681650411276,36.4784398039604,36.9406803317975,36.7820727003492,37.7426906550908,37.2947288922754,36.8917596651861,36.8257392760408
8,2022-08-31,CMX,CEDA,8,26.6189789430836,27.1794083317502,26.9116956594189,26.3977061540163,27.6796695152649,26.8740351712003,26.5113573259686,26.7727886714772
9,2022-09-23,CMX,CEDA,28,48.2252189064816,44.8167438707935,43.9572109083199,45.6319458533832,46.4391121300832,47.3031127848419,45.7336157620549,43.8555409996483
10,2022-09-07,CMX,CEDA,14,33.0327963020401,32.1916656246119,31.8505656893025,32.9609226595726,32.4311740851114,33.3344168064705,32.8561378933211,31.9575523247594
11,2022-09-01,CMX,CEDA,9,27.1103156441791,27.2809783510586,27.0545458836208,25.7403899040498,28.1032520172252,25.9231712652742,25.7157698950984,27.0668558880965
12,2022-08-24,CMX,CEDA,2,31.1189040340328,31.5531013718973,31.1885706968462,31.4759232215873,30.9764423628547,30.8762525492876,31.3695310290704,31.3186055988112
13,2022-08-30,CMX,CEDA,7,29.7655158433686,30.5571383471541,30.6078733198135,30.1621330304179,30.3658462155584,30.3374527984697,30.1802569482471,30.6350591965572
14,2022-09-12,CMX,CEDA,18,33.0578793545537,31.5422217896659,31.7415342082166,32.4219947013,31.1753219526474,33.2267453398998,32.5538112942192,31.6003021443745
15,2022-09-22,CMX,CEDA,27,44.7000458328358,41.3220548720149,41.7181449964291,42.242806767971,42.6272600660503,42.7891629772762,42.242806767971,41.7317615368336
16,2022-09-06,CMX,CEDA,13,27.5699699120658,27.1957779670743,27.5681563768536,26.9849935483517,27.5028848714448,27.1182660228291,26.996546916925,27.6028164825733
17,2022-09-17,CMX,CEDA,23,48.2307001082057,45.1742528994029,44.6159839830584,45.0386509937795,46.9723046001553,46.8484154552939,45.0739297166339,44.5630658987767
18,2022-09-14,CMX,CEDA,20,36.9759630472729,35.5857570805923,35.806762441021,35.0043550526007,36.9640768807653,35.802450056141,35.1216628795203,35.6764204111103
19,2022-09-20,CMX,CEDA,25,44.9809804002885,42.7704114423134,43.2007124165461,43.4062467841672,43.689866065092,44.4032810982855,43.4192813275116,43.2398160465792
20,2022-08-25,CMX,CEDA,3,37.5353600673453,37.8591185024347,38.0111721462609,36.3889597611663,37.9983667179236,36.4623512273604,36.4214128019781,38.0016671297346
21,2022-09-02,CMX,CEDA,10,26.8709977596623,26.2171258567917,26.5625833638348,27.1650824491737,26.4874949409255,26.3761374800962,27.0918367379229,26.6631786704672
22,2022-09-16,CMX,CEDA,22,249.168805002019,241.935449660093,233.954204539479,237.507781777655,246.118236658149,245.815912368837,237.830839756397,233.721545358073
23,2022-08-27,CMX,CEDA,5,28.4406383563233,27.7385173864905,26.9962059588425,27.2364193617424,28.4149012656559,28.3371815195625,27.2644551674218,26.9541522503234
24,2022-09-19,CMX,CEDA,24,30.9912739549868,30.6876678706441,31.2956655104935,31.2413208589887,30.2474425371221,31.3058213583851,31.3635442701071,31.1779488102407
25,2022-09-08,CMX,CEDA,15,32.130546540011,31.1823685856863,30.6141212273798,30.5374915385772,31.3161077066899,31.1336093098482,30.5022132564281,30.6141212273798
26,2022-09-03,CMX,CEDA,11,30.2804266748531,30.1430455111983,30.0177231928693,29.0325695888854,31.0317318037705,29.3644660374186,29.0620362688644,29.9818318068539
27,2022-09-24,CMX,CEDA,29,50.6053998024556,48.280634781264,47.7921750068697,47.3831751538538,50.2032480421897,49.4854936957554,47.4303054852962,47.7293345649465
28,2022-08-23,CMX,CEDA,1,28.0114042845346,28.7256704874385,29.1730759533167,28.1957956604654,28.4526613337791,27.6157108322578,28.2283080438083,29.2055883366596
29,2022-08-26,CMX,CEDA,4,36.4855142615545,34.9512170411759,34.3547254063089,34.3842797138465,35.9934468979175,35.6487845119917,34.4723594111372,34.256406447798
0,2022-09-08,CMX,CEDA,13,33.4606898194651,32.6831622912462,32.1059857076903,32.1294929884993,33.0090608434393,32.3990931235887,32.0824552789672,32.1441245700491
1,2022-09-19,CMX,CEDA,22,33.8392933819017,32.9345523113608,33.5250372535013,34.3545898708029,32.4399761424676,33.8141588554762,34.4331620636647,33.4493645729321
2,2022-09-15,CMX,CEDA,19,40.0173419940329,40.3073152301398,40.0391453190606,40.076049473924,40.8704995616186,39.9103195569229,40.0186012129525,40.0928528574935
3,2022-09-28,CMX,CEDA,30,46.6123618523028,43.0288612524409,43.3226952070916,44.6479915389995,44.3659787555201,44.9785628311478,44.7453399914873,43.2243817098572
4,2022-09-22,CMX,CEDA,25,47.3666142472915,43.2417769558335,42.5361574970364,44.5865722772894,44.7595850214914,44.6652740577037,44.518489575267,42.5912808551862
5,2022-09-05,CMX,CEDA,10,26.7883839451125,27.052390844419,27.0604465001513,27.2215793190554,26.3529432218074,27.0581517047697,27.1306612673648,27.1745053777495
6,2022-09-03,CMX,CEDA,9,30.5333121786137,29.5974912644189,29.5289245695316,29.2825322799623,30.592296436516,29.6125787710413,29.2972656199518,29.5251747391352
7,2022-09-23,CMX,CEDA,26,51.2320990177128,46.8469894650139,46.2333006508268,48.5894432942125,48.1574493558485,49.4099179399486,48.6656957257162,46.1443394807391
8,2022-09-17,CMX,CEDA,21,49.8161230405388,46.3468736940164,45.6243408346392,46.7821119647523,48.562980288989,48.0827751929778,46.7821119647523,45.606701473212
9,2022-09-20,CMX,CEDA,23,46.5970041032361,43.2191969071767,43.1999524050962,44.8620465684835,44.6719163202044,44.9894619856199,44.9011501985166,43.160848775063
10,2022-09-06,CMX,CEDA,11,26.3497249493974,25.4852044283447,25.4353290290271,25.5046536958724,25.9067673023772,25.5073362062449,25.5508671701653,25.3921438992687
11,2022-09-01,CMX,CEDA,7,29.0309674960898,29.5861397177598,29.1866520477029,28.0157291112834,30.2278505554406,28.2131660918435,27.9541790889047,29.2262008964518
12,2022-09-14,CMX,CEDA,18,41.432927213809,38.7021114641461,38.3421494436744,39.0244783999646,40.4156217558957,39.969368021492,39.1157178209021,38.2378758197459
13,2022-09-24,CMX,CEDA,27,51.5100745966174,48.0879933823558,48.1849095623996,48.8742849916117,49.5697345344251,50.197387789298,48.8742849916117,48.1714027529537
